국가서지번호,출처기관제어번호,자료유형,표제와 책임표시사항,제목,부제목,저자,발행처,발행지역,발행지코드,내용유형,크기,가격,본문언어,분야
NBC202232987,T16384256,시청각자료,편집자처럼 책을 보고 책을 쓰다 [녹음자료] : 차별화된 기획을 위한 편집자들의 책 관찰법 / 박보영 원작 ; 김민영 연출,편집자처럼 책을 보고 책을 쓰다,차별화된 기획을 위한 편집자들의 책 관찰법,박보영;김민영,오디언소리,서울,ulk,spoken word,No data,20000.0,kor,문학
NBC202232987,KMU202201743,시청각자료,편히 [녹음자료] / 윤새한,편히,No data,윤새한(KAC2021M8490);예람(KAC2020M6691),Yoonsaihan Mirrorball Music [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232987,KMU202202771,시청각자료,평강 [녹음자료] : 2집 / 평강,평강,2집,평강(KAC202282692),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232987,KMU202202686,시청각자료,평범한 엔딩 [녹음자료] : 옥상달빛 X LH 한국토지주택공사 / 옥상달빛,평범한 엔딩,옥상달빛 X LH 한국토지주택공사,옥상달빛(KAB201731810),포크라노스 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232987,KVM202300427,시청각자료,평요전 [비디오녹화자료] : 전설의 요괴 사냥꾼 / 导演: 郭小川,평요전,전설의 요괴 사냥꾼,궈샤오촨(KAC202304048);류우성;류욱;오행거;류천문,박수엔터테인먼트 [제공] 이든그루 [제작·판매],[서울],ulk,moving image,12 cm,25300.0,chi,"공연예술,매체예술"
NBC202232987,KMU202203075,시청각자료,평행선생각이 나네요 ;꽃놀이 / [녹음자료] ; 문희옥,평행선생각이 나네요 ;꽃놀이,No data,문희옥(KAC201717228),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232988,KMU202202985,시청각자료,폐부를 울리는 초월적 그 음역의 소리 [녹음자료] / 룔칸,폐부를 울리는 초월적 그 음역의 소리,No data,룔칸,RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232988,KMU202204419,시청각자료,포기한 사랑널 기다리네 / [녹음자료] ; 고희성,포기한 사랑널 기다리네,No data,고희성(KAC202142529),금성미디어,[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232988,T16255553,시청각자료,"포스트 코로나 취업시장의 변화와 대책 [비디오녹화자료] . 10, 또 다른 위기속에서도 절박함으로 기적을 이룬다. / 선영학 강의",포스트 코로나 취업시장의 변화와 대책,No data,선영학,지식나눔사,서울  ,ulk,moving image,12 cm,No data,kor,교육학
NBC202232988,T16255554,시청각자료,"포스트 코로나 취업시장의 변화와 대책 [비디오녹화자료] . 1, 언택트 시대에서의 취업의 의미 / 선영학 강의",포스트 코로나 취업시장의 변화와 대책,No data,선영학,지식나눔사,서울  ,ulk,moving image,12 cm,No data,kor,교육학
NBC202232988,T16255555,시청각자료,"포스트 코로나 취업시장의 변화와 대책 [비디오녹화자료] . 2, 보이지 않는 틈새공략, 그것이 바로 성공의 열쇠 / 선영학 강의",포스트 코로나 취업시장의 변화와 대책,No data,선영학,지식나눔사,서울  ,ulk,moving image,12 cm,No data,kor,교육학
NBC202232988,T16255556,시청각자료,"포스트 코로나 취업시장의 변화와 대책 [비디오녹화자료] . 3, 코로나19를 넘어서는 취업시장의 트렌드 / 선영학 강의",포스트 코로나 취업시장의 변화와 대책,No data,선영학,지식나눔사,서울  ,ulk,moving image,12 cm,No data,kor,교육학
NBC202232988,T16255558,시청각자료,"포스트 코로나 취업시장의 변화와 대책 [비디오녹화자료] . 4, 스펙은 기본이다. 언택트 시대에 맞는 인성과 경쟁력 / 선영학 강의",포스트 코로나 취업시장의 변화와 대책,No data,선영학,지식나눔사,서울  ,ulk,moving image,12 cm,No data,kor,교육학
NBC202232988,T16255559,시청각자료,"포스트 코로나 취업시장의 변화와 대책 [비디오녹화자료] . 5, 똑똑한 이직, 멍청한 이직 / 선영학 강의",포스트 코로나 취업시장의 변화와 대책,No data,선영학,지식나눔사,서울  ,ulk,moving image,12 cm,No data,kor,교육학
NBC202232988,T16255560,시청각자료,"포스트 코로나 취업시장의 변화와 대책 [비디오녹화자료] . 6, 버티는 자가 승리한다? 현직 헤드헌터가 전하는 생생한 채용시장 / 선영학 강의",포스트 코로나 취업시장의 변화와 대책,No data,선영학,지식나눔사,서울  ,ulk,moving image,12 cm,No data,kor,교육학
NBC202232988,T16255561,시청각자료,"포스트 코로나 취업시장의 변화와 대책 [비디오녹화자료] . 7, 취업전쟁! 공무원 시험에 도전하는 직장인 / 선영학 강의",포스트 코로나 취업시장의 변화와 대책,No data,선영학,지식나눔사,서울  ,ulk,moving image,12 cm,No data,kor,교육학
NBC202232989,T16255548,시청각자료,"포스트 코로나 취업시장의 변화와 대책 [비디오녹화자료] . 8, 언택트 시대에 갖춰야할 나의 경쟁력 / 선영학 강의",포스트 코로나 취업시장의 변화와 대책,No data,선영학,지식나눔사,서울  ,ulk,moving image,12 cm,No data,kor,교육학
NBC202232989,T16255562,시청각자료,"포스트 코로나 취업시장의 변화와 대책 [비디오녹화자료] . 9, 20대, 30대 미쳐야만 살아 남는다. / 선영학 강의",포스트 코로나 취업시장의 변화와 대책,No data,선영학,지식나눔사,서울  ,ulk,moving image,12 cm,No data,kor,교육학
NBC202232989,T16670955,시청각자료,포옹 [녹음자료]: 이야기 서화집/ 김주대 원작,포옹,이야기 서화집,김주대,오디언소리 [공급],서울,ulk,spoken word,No data,30000.0,kor,한국문학
NBC202232989,KMU202205029,시청각자료,포차의 인연 [녹음자료] / 홍석자,포차의 인연,No data,홍석자(KAC2022E5302),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232989,KMU202204420,시청각자료,포크송 대백과 [녹음자료] : vol.2 / 김현철 ; feat. 리듬파워,포크송 대백과,vol.2,김현철(KAC201700355);리듬파워(KAB201710545),카카오엔터테인먼트 [배포],[성남],ggk,performed music,12 cm,No data,kor,음악
NBC202232989,T16585040,시청각자료,포트 블리스 [비디오녹화자료] / 클로디어 마이어스 감독,포트 블리스,No data,Myers Claudia;Monaghan Michelle;Livingston Ron;Chriqui Emmanuelle,미디어포유 [제작·판매] 누리픽쳐스 [제공],서울,ulk,moving image,12 cm,25300.0,eng,"공연예술,매체예술"
NBC202232989,T16259542,시청각자료,포핀큐 [비디오녹화자료] / 宮原直樹 감독,포핀큐,No data,궁원직수;뇌호마사미;정택시직;종기돈미;소택아리;흑택토모요,미디어포유 [제작] 미디어캐슬 [제공] 미디어줌 [판매],서울,ulk,moving image,12 cm,25300.0,jpn,"오락,스포츠"
NBC202232989,KMU202206159,시청각자료,폭풍같은 사랑 [녹음자료] / K4,폭풍같은 사랑,No data,K4(KAB202300029),워너뮤직코리아 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232989,T16236656,시청각자료,폴리스 [비디오녹화자료] = Police / Anne Fontaine 감독,폴리스,No data,Fontaine Anne;Sy Omar;Moaadi Peyman;Efira Virginie;Gadebois Grégory,루커스엔터테인먼트 [제작] 퍼스트런 [제공],서울,ulk,moving image,4 3/4 in,25300.0,fre,"오락,스포츠"
NBC202232989,T16622038,시청각자료,폴링 스노우 [비디오녹화자료] / Shamim Sarif 감독,폴링 스노우,No data,Sarif Shamim;Ferguson Rebecca;Dance Charles;Reid Sam,미디어포유 [제작],서울,ulk,moving image,12 cm,25300.0,eng,"공연예술,매체예술"
NBC202232990,KMU202202967,시청각자료,표지판 [녹음자료] : ver.2 / 의림 ; feat. Bennyway,표지판,ver.2,의림(KAC202009605);Bennyway(KAC202211612),큐오뮤직 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232990,T16598826,시청각자료,"푸드테크 비즈니스 [비디오녹화자료]. 1회, 음식. 기술을 만나다 /  이기원 강의",푸드테크 비즈니스,No data,이기원,EBS 미디어,서울,ulk,moving image,12 cm,No data,kor,경제학
NBC202232990,T16598773,시청각자료,"푸드테크 비즈니스 [비디오녹화자료]. 2회, 치킨은 로봇이 튀겨야 제맛 /  이기원 강의",푸드테크 비즈니스,No data,이기원,EBS 미디어,서울,ulk,moving image,12 cm,No data,kor,경제학
NBC202232990,T16598774,시청각자료,"푸드테크 비즈니스 [비디오녹화자료]. 3회, 마블링과 육즙까지 구현한 대체식품의 세계 /  이기원 강의",푸드테크 비즈니스,No data,이기원,EBS 미디어,서울,ulk,moving image,12 cm,No data,kor,경제학
NBC202232990,T16598775,시청각자료,"푸드테크 비즈니스 [비디오녹화자료]. 4회, 맞춤식품, 나는 DIY로 먹는다 /  이기원 강의",푸드테크 비즈니스,No data,이기원,EBS 미디어,서울,ulk,moving image,12 cm,No data,kor,경제학
NBC202232990,KMU202205441,시청각자료,푸른 꿈 [녹음자료] / 김선미,푸른 꿈,No data,김선미(KAC2022A4135),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232990,KMU202203057,시청각자료,푸른 너 [녹음자료] : 2집 / 배영경,푸른 너,2집,배영경(KAC201822257);임주연;경선;강아솔(KAC201843681);이규호(KAC201751009);김성윤;조은화;Ryan Pak(KAC2018L4033);톰톰;황브로(KAC2019G4463),Bluedream Star,[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232990,KMU202201868,시청각자료,푸른 바다 [녹음자료] / 멈,푸른 바다,No data,멈(KAC202235196);가연,퍼플파인엔터테인먼트 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232990,KMU202205819,시청각자료,푸른 바다 위에서 칵테일 한 잔 줘 [녹음자료] / 슬릭,푸른 바다 위에서 칵테일 한 잔 줘,No data,슬릭(KAC201741201);임나오(KAC2018N3202),포크라노스 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232990,KMU202205565,시청각자료,푸른밤 [녹음자료] / 이주혁,푸른밤,No data,이주혁(KAC201959194),카카오엔터테인먼트 [배포],[성남],ggk,performed music,12 cm,No data,kor,음악
NBC202232991,KJM202300004,시청각자료,푸쉬오프 [녹음자료] / 김민선,푸쉬오프,No data,김민선(KAC2021S7562);오진혁,블렌딩 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232991,KMU202205655,시청각자료,"풀피리음반 [녹음자료] / 광진국악관현악단, 박찬범, 강은비, 황귀자, 김주원, 김순애, 김종태",풀피리음반,No data,박찬범(KAC201603463);강은비(KAC2022C1904);황귀자;김주원;김순애;김종태;광진국악관현악단(KAB202300011),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232991,KMU202300549,시청각자료,품 [녹음자료] / 포유류,품,No data,나폴레용(KAC202079369),미러볼뮤직 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232991,KMU202203253,시청각자료,풍경 [녹음자료] / 남해준,풍경,No data,남해준(KAC201636377),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232991,T16579745,시청각자료,퓰리처 글쓰기 수업 [녹음자료]: 논픽션 스토리텔링의 모든 것/ 잭 하트 원작,퓰리처 글쓰기 수업,논픽션 스토리텔링의 모든 것,하트 잭,오디언소리 [공급],서울,ulk,spoken word,No data,20000.0,kor,문학
NBC202232991,T16596888,시청각자료,프라하 듀엣 [비디오녹화자료] / Roger L. Simon 감독,프라하 듀엣,No data,Simon Roger L.;사이먼 로저 L.;거손 지나;세르베드지야 라드,Cineon Media,서울,ulk,moving image,12 cm,No data,eng,"공연예술,매체예술"
NBC202232991,T16363016,시청각자료,프랭클린 [비디오녹화자료] / Gerald McMorrow 감독,프랭클린,No data,McMorrow Gerald;Riley Sam;Phillippe Ryan;Green Eva;Hill Bernard,다온미디어 [제작] 다모아엔터테인먼트 [유통],서울,ulk,moving image,12 cm,22000.0,eng,"오락,스포츠"
NBC202232991,KMU202205146,시청각자료,프로다운 인생 [녹음자료] / 김동현,프로다운 인생,No data,김동현(KAC2021T0154),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232991,KMU202300090,시청각자료,프로젝트 온 에어 [녹음자료] / P.O.A,프로젝트 온 에어,No data,P.O.A,RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232991,T16541666,시청각자료,프로테스탄트 윤리와 자본주의 정신 [녹음자료]/ 막스 베버 원작 ; 박문재 옮김.,프로테스탄트 윤리와 자본주의 정신,No data,Weber Max;박문재;김성은,오디언소리,서울,ulk,spoken word,No data,300000.0,kor,기독교
NBC202232992,T16533491,시청각자료,프록시마 프로젝트 [비디오녹화자료] = Proxima project / Alice Winocour 감독,프록시마 프로젝트,No data,Winocour Alice;Green Eva;Boulant Zélie;Dillon Matt,올댓씨 [제작] 영화사 진진 [공급],서울,ulk,moving image,12 cm,25300.0,fre,"오락,스포츠"
NBC202232992,T16384257,시청각자료,프리랜서지만 잘 먹고 잘 삽니다 [녹음자료] : 언젠가의 프리랜서를 꿈꾸는 당신에게 오늘의 프리랜서가 전하는 사적인 이야기 / 도란 원작 ; 장은아 연출,프리랜서지만 잘 먹고 잘 삽니다,언젠가의 프리랜서를 꿈꾸는 당신에게 오늘의 프리랜서가 전하는 사적인 이야기,도란;장은아,오디언소리,서울,ulk,spoken word,No data,20000.0,kor,경제학
NBC202232992,KMU202204812,시청각자료,"프리해 [녹음자료] / 크루셜스타 ; feat. OLNL, 지샤넬, EXN, 경제환, 황세현, 쿼카, 김미정",프리해,No data,크루셜스타(KAC201708118);오르내림(KAC201730802);지샤넬(KAC2018J7315);이엑센(KAC2019D8173);경제환(KAC201981344);황세현(KAC202005709);밴키드(KAC201873344);김미정,NHN벅스 [배포],[성남),ulk,performed music,12 cm,No data,kor,음악
NBC202232992,T16159849,시청각자료,"프릭스 [비디오녹화자료] / Zach Lipovsky, Adam Stein 감독",프릭스,No data,Lipovsky Zach;Stein Adam B;Hirsch Emile;Dern Bruce;Kolker Lexy,미디어포유 [제작·판매] 디씨드 [제공],서울,ulk,moving image,12 cm,25300.0,eng,"오락,스포츠"
NBC202232992,KVM202300373,시청각자료,프릿츠랑의 공포의 내각 [비디오녹화자료] / directed by Fritz Lang,프릿츠랑의 공포의 내각,No data,Lang Fritz(KAC201104782);Greene Graham(KAC199610762);Miller Seton I.;Milland Ray(KAC2020O2428);Reynolds Marjorie,스타비젼 [제작],[서울],ulk,moving image,12 cm,22000.0,eng,"공연예술,매체예술"
NBC202232992,T16152259,시청각자료,플라멩코 추는 남자 [녹음자료] : 허태연 장편소설 / 허태연 원작,플라멩코 추는 남자,허태연 장편소설,허태연,오디언소리,서울,ulk,spoken word,No data,No data,kor,기타 언어권 문학
NBC202232992,KVM202200838,시청각자료,플래닛 테러 [비디오녹화자료] / directed and written by Robert Rodriguez,플래닛 테러,No data,Rodriguez Robert(KAC200704003);Avellán Elizabeth;Steinberg Erica;Tarantino Quentin(KAC201202880);McGowan Rose(KAC2020R1281);Rodriguez Freddy(KAC2020O9849),노바미디어 [제작/판매],[성남],ggk,moving image,12 cm,29700.0,eng,"공연예술,매체예술"
NBC202232992,T16537108,시청각자료,플로렌스 [비디오녹화자료] / Stephen Frears 감독,플로렌스,No data,Frears Stephen;Streep Meryl;Grant Hugh;Helberg Simon,유케이미디어 [제작·판매],서울,ulk,moving image,12 cm,25300.0,eng,"오락,스포츠"
NBC202232992,T16573497,시청각자료,플루크 [비디오녹화자료] / Carlo Carlei 감독,플루크,No data,Carlei Carlo;Modine Matthew;Travis Nancy;Stoltz Eric;Jackson Samuel L;Polito Jon;Herbert James,미디어연가 [제작] 다모아엔터테인먼트 [유통],서울,ulk,moving image,12 cm,22000.0,eng,"오락,스포츠"
NBC202232992,T16533484,시청각자료,피그 [비디오녹화자료] / Michael Sarnoski 감독,피그,No data,Sarnoski Michael;Cage Nicolas;Wolff Alex;Arkin Adam,노바미디어 [제작·판매] 판씨네마 [공급],서울,ulk,moving image,12 cm,25300.0,eng,"오락,스포츠"
NBC202232993,T16546841,시청각자료,피그 [비디오녹화자료] / Michael Sarnoski 감독,피그,No data,Sarnoski Michael;Cage Nicolas;Wolff Alex;Arkin Adam,노바미디어,서울,ulk,moving image,12 cm,No data,eng,"오락,스포츠"
