국가서지번호,출처기관제어번호,자료유형,표제와 책임표시사항,제목,부제목,저자,발행처,발행지역,발행지코드,내용유형,크기,가격,본문언어,분야
NBC202229960,T16169401,공공간행물,"연구개발활동조사보고서. 2020년도 / 한국과학기술기획평가원 [수행기관], 과학기술정보통신부 [편]",연구개발활동조사보고서,No data,한국과학기술기획평가원;과학기술정보통신부,과학기술정보통신부,세종 ,sjk,text,26 cm,No data,kor,기술과학
NBC202229960,T16380599,공공간행물,연구사업 보고서. 2021 / 경상남도수산자원연구소 [편],연구사업 보고서,No data,경상남도.수산자원연구소,경상남도수산자원연구소,경남,gnk,text,30 cm,비매품,kor,"농업,농학"
NBC202229960,KMO202264963,공공간행물,"연구사업계획 중간컨설팅 결과 검토보고서 국가과학기술인력개발원 : 2021년도 과기정통부 직할 출연(연) 및 연구회 기관평가 / 주관연구기관명: 한국능률협회컨설팅 ; 주관연구책임자: 한상록 ; 연구원: 오경석, 김기열, 이제은, 나현정, 김예진",연구사업계획 중간컨설팅 결과 검토보고서 국가과학기술인력개발원,2021년도 과기정통부 직할 출연(연) 및 연구회 기관평가,한상록;오경석;김기열;이제은;나현정;김예진;한국능률협회컨설팅(KAB201800147),과학기술정보통신부,세종,sjk,text,26 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229960,KMO202264961,공공간행물,"연구사업계획서 점검보고서 과학기술일자리진흥원 : 2021년도 과기정통부 직할 출연(연) 및 연구회 기관평가 / 주관연구기관명: 한국과학기술기획평가원 ; 주관연구책임자: 김이경 ; 연구원: 김선교, 우기쁨, 정수현, 민지홍, 고혜진, 이승현, 신혜진",연구사업계획서 점검보고서 과학기술일자리진흥원,2021년도 과기정통부 직할 출연(연) 및 연구회 기관평가,김이경(KAC201617827);김선교(KAC2018G5001);우기쁨(KAC202060865);정수현;민지홍;고혜진;이승현(KAC2020L3488);신혜진;한국과학기술기획평가원(KAB201400361),과학기술정보통신부,세종,sjk,text,26 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229960,KMO202264959,공공간행물,"연구사업계획서 점검보고서 국가수리과학연구소 : 2021년도 과기정통부 직할 출연(연) 및 연구회 기관평가 / 주관연구기관명: 한국과학기술기획평가원 ; 주관연구책임자: 김이경 ; 연구원: 김선교, 우기쁨, 정수현, 민지홍, 고혜진, 이승현",연구사업계획서 점검보고서 국가수리과학연구소,2021년도 과기정통부 직할 출연(연) 및 연구회 기관평가,김이경(KAC201617827);김선교(KAC2018G5001);우기쁨(KAC202060865);정수현;민지홍;고혜진;이승현(KAC2020L3488);한국과학기술기획평가원(KAB201400361),과학기술정보통신부,세종,sjk,text,26 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229960,KMO202264960,공공간행물,"연구사업계획서 점검보고서 한국과학기술원 : 2021년도 과기정통부 직할 출연(연) 및 연구회 기관평가 / 주관연구기관명: 한국과학기술기획평가원 ; 주관연구책임자: 김이경 ; 연구원: 김선교, 우기쁨, 정수현, 민진홍, 고혜진, 이승현",연구사업계획서 점검보고서 한국과학기술원,2021년도 과기정통부 직할 출연(연) 및 연구회 기관평가,김이경(KAC201617827);김선교(KAC2018G5001);우기쁨(KAC202060865);정수현;민진홍;고혜진;이승현(KAC2020L3488);한국과학기술기획평가원(KAB201400361),과학기술정보통신부,세종,sjk,text,26 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229960,KMO202316716,공공간행물,"연구시설 장애물 없는 생활환경(BF) 매뉴얼 / 복권위원회, 국가과학기술인력개발원, 한국장애인개발원 [편]",연구시설 장애물 없는 생활환경(BF) 매뉴얼,No data,기획재정부.복권위원회(KAB202216320);국가과학기술인력개발원(KAB201703366);한국장애인개발원(KAB201500411),복권위원회 ;국가과학기술인력개발원 ;한국장애인개발원,No data,sjk,text,25 cm,No data,kor,"법률,법학"
NBC202229960,KMO202226665,공공간행물,"연구자를 위한 국유특허 기술이전 실무가이드 / 저자: 차지은, 김찬주, 차은희",연구자를 위한 국유특허 기술이전 실무가이드,No data,차지은(KAC201612013);김찬주;차은희,농촌진흥청 농촌지원국 기술보급과 기술협력팀,전주,jbk,text,26 cm,No data,kor,경제학
NBC202229960,KMO202240330,공공간행물,"연령통합적 고용환경 조성을 위한 개선방안 = Measures for the development of age-integrated employment environment / 주관연구기관: 한국노인복지학회 ; 책임연구원: 최혜지 ; 공동연구원: 신유미, 손동영",연령통합적 고용환경 조성을 위한 개선방안,No data,최혜지(KAC201306665);신유미(KAC201848107);손동영;한국노인복지학회(KAB201701089),저출산고령사회위원회,서울,ulk,text,26 cm,No data,kor,경제학
NBC202229961,KMO202254832,공공간행물,"연암천 하천기본계획 / [연구기관]: 동부엔지니어링, 세일종합기술공사",연암천 하천기본계획,No data,동부엔지니어링(KAB201911411);세일종합기술공사(KAB201911321),공주시,No data,hck,text,30 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229961,KMO202254833,공공간행물,"연암천 하천기본계획 : 부록 / [연구기관]: 동부엔지니어링, 세일종합기술공사",연암천 하천기본계획,부록,동부엔지니어링(KAB201911411);세일종합기술공사(KAB201911321),공주시,No data,hck,text,30 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229961,KMO202310446,공공간행물,"연직바람관측장비 통합 품질관리 및 자료처리 기초기술 개발 = Devlopment of basic technology for integrated quality control and data processing of the wind profiler radar / 연구용역기관명: 부경대학교 ; 연구용역책임자: 권병혁 ; 연구원: 이준혁, 서대일, 오승준",연직바람관측장비 통합 품질관리 및 자료처리 기초기술 개발,No data,권병혁(KAC201621293);이준혁;서대일;오승준;부경대학교(KAB201500583),기상청,No data,tjk,text,30 cm,No data,kor,지학
NBC202229961,KMO202242070,공공간행물,"연직바람관측장비(RWP) 융합기술 개발 = Development of Radar Wind Profiler(RWP) technology : 단계 : 응용연구/시험개발 통합 / 주관연구기관명: 알에프코어 ; 주관연구책임자: 정우재 ; 연구원: 공동욱, 조재구, 이호선, 한준희, 박관영, 강병주, 정성모, 김재영 ; 참여연구기관명: 경북대학교 산학협력단 ; 참여연구책임자: 이규원 ; 연구원: 최우열, 류근수, 박홍목, 백승우, 박희철, 방원배, 예보영 ; 참여연구기관명: 극동통신 ; 참여연구책임자: 최영조 ; 연구원: 전정익 ; 참여연구기관명: 에스이랩 ; 참여연구책임자: 오승준 ; 연구원: 이주헌, 정보현",연직바람관측장비(RWP) 융합기술 개발,단계 : 응용연구/시험개발 통합,정우재;공동욱(KAC2020S4367);조재구;이호선;한준희;박관영;강병주;정성모;김재영;이규원(KAC201804590);최우열(KAC2018L1594);류근수(KAC2018H9224);박홍목(KAC2018G5492);백승우;박희철(KAC2018A1715);방원배(KAC201958071);예보영(KAC2018G8882);최영조(KAC202222265);전정익(KAC202218680);오승준;이주헌;정보현;알에프코어;경북대학교.산학협력단(KAB201400287);극동통신;에스이랩(KAB202200394),산업통상자원부 ;방위사업청,No data,hck,text,26 cm,No data,kor,교육학
NBC202229961,KMO202244965,공공간행물,"연직오존 분석을 위한 오존존데 관측원리 및 표준운영절차 = Standard operation procedure for ECC ozonesonde / 작성자: 신대근, 고희정, 김정은, 부경온, 김정희, 이영일, 김일권, 박요한, 오상엽",연직오존 분석을 위한 오존존데 관측원리 및 표준운영절차,No data,신대근;고희정;김정은;부경온(KAC201627364);김정희;이영일;김일권;박요한;오상엽,국립기상과학원 기후연구부,제주,jjk,text,30 cm,No data,kor,지학
NBC202229961,T16629549,공공간행물,연차보고서. 2021 / 감사원 감사연구원 [편],연차보고서,No data,감사원.감사연구원,감사원 감사연구원,서울,ulk,text,26 cm,No data,kor,행정학
NBC202229961,T16687217,공공간행물,연차보고서. 2020 / 감사원 감사연구원 [편],연차보고서,No data,감사원. 감사연구원,감사원 감사연구원,서울,ulk,text,26 cm.,No data,kor,행정학
NBC202229961,KMO202240314,공공간행물,연체동물 = Mollusca / 환경부 국립생물자원관 [편],연체동물,No data,국립생물자원관(KAB201500376),환경부 국립생물자원관,인천,ick,text,30 cm,No data,kor,동물학
NBC202229961,KMO202249515,공공간행물,열대지역 적응 수출용 옥수수 품종개발 및 수출기반 조성 : golden seed 프로젝트 사업 2단계 최종보고서 / 프로젝트연구개발기관명: 아시아종묘 ; 세부프로젝트연구개발기관명: 국립식량과학원 ; 참여기업명: 동국대학교 산학협력단 ; 프로젝트연구책임자: 이상규 ; 세부프로젝트연구책임자: 신성휴 ; 참여기업책임자: 이병무,열대지역 적응 수출용 옥수수 품종개발 및 수출기반 조성,golden seed 프로젝트 사업 2단계 최종보고서,이상규;신성휴;이병무(KAC201228675);아시아종묘(KAB201911316);국립식량과학원(KAB201400224);동국대학교.산학협력단(KAB201500599),농림축산식품부 ;농촌진흥청,No data,gbk,text,26 cm,No data,kor,"농업,농학"
NBC202234009,CNTS-00128141421,공공간행물,"열대지역 적응 수출용 옥수수 품종개발 및 수출기반 조성 [전자자료] : Golden Seed 프로젝트 사업 2단계 최종보고서  / 아시아종묘, 국립식량과학원, 동국대학교 산학협력단, 이상규, 신성휴, 이병무",열대지역 적응 수출용 옥수수 품종개발 및 수출기반 조성,Golden Seed 프로젝트 사업 2단계 최종보고서 ,아시아종묘;국립식량과학원;동국대학교 산학협력단;이상규;신성휴;이병무(KAC201228675),농림축산식품부,No data,jbk,text,No data,No data,kor,천문학
NBC202229961,KMO202317501,공공간행물,"열린플랫폼 활성화를 위한 '제품아이덴티티 가이드라인' 개발 / 주관기관명: 국민대학교 산학협력단 ; 주관연구책임자: 연명흠 ; 연구원: 남원석, 김승민",열린플랫폼 활성화를 위한 '제품아이덴티티 가이드라인' 개발,No data,연명흠;남원석;김승민;국민대학교.산학협력단(KAB201400182),국립재활원 건강보건연구과 자립생활지원기술연구팀,서울,ulk,text,30 cm,No data,kor,의학
NBC202234009,CNTS-00128141315,공공간행물,"열처리된 우유/계란을 이용한 경구면역요법 [전자자료]  / 보건복지부, 신의료기술평가위원회, 한국보건의료연구원",열처리된 우유/계란을 이용한 경구면역요법,No data,보건복지부;신의료기술평가위원회;한국보건의료연구원,보건복지부,No data,sjk,text,No data,No data,kor,수학
NBC202229962,KMO202244895,공공간행물,"염소 사양관리 기술서 / 집필저자: 최봉환, 이진욱, 김관우, 김동교, 이은도, 이기원, 오미래, 김나연, 김상우, 김성진, 오준표, 김용철, 윤영식",염소 사양관리 기술서,No data,최봉환(KAC201851271);이진욱;김관우;김동교;이은도;이기원;오미래;김나연;김상우;김성진;오준표;김용철;윤영식,농촌진흥청 국립축산과학원 가축유전자원센터,함양,gnk,text,21 cm,No data,kor,"농업,농학"
NBC202229962,KMO202312886,공공간행물,"영강 중권역 물환경관리계획 이행평가 및 '23~'25 계획수립 요약보고서 / 연구기관명: 대구지방환경청, 세신환경기술 ; 연구책임자: 권오상 ; 연구원: 최성준, 정지영",영강 중권역 물환경관리계획 이행평가 및 '23~'25 계획수립 요약보고서,No data,권오상;최성준;정지영;대구지방환경청(KAB201500559);세신환경기술(KAB202204470),환경부 대구지방환경청,No data,tgk,text,30 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229962,KMO202319828,공공간행물,"영강 중권역 물환경관리계획 이행평가 및 '23~'25 계획수립 최종보고서 / 연구기관명: 대구지방환경청, 세신환경기술 ; 연구책임자: 권오상 ; 연구원: 최성준, 정지영",영강 중권역 물환경관리계획 이행평가 및 '23~'25 계획수립 최종보고서,No data,권오상;최성준;정지영;대구지방환경청(KAB201500559);세신환경기술(KAB202204470),환경부 대구지방환경청,No data,tgk,text,30 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229962,T16494244,공공간행물,"영광 내산서원 소장 필사본 / 강항 [著, 註解] ; 한국학호남진흥원",영광 내산서원 소장 필사본,No data,강항;김희태.;안동교.;한국학호남진흥원,한국학호남진흥원,광주,kjk,text,30 cm,No data,kor,기타 언어권 문학
NBC202229962,KMO202312802,공공간행물,"영동~진천고속도로 연계 지역개발 기본구상 연구용역 / [연구기관]: 충북연구원 ; 연구진: 변혜선, 설영훈, 김미옥, 채성주, 오상진, 배민기, 성보현, 조진희, 김미경, 임기현, 김다예",영동~진천고속도로 연계 지역개발 기본구상 연구용역,No data,변혜선(KAC201307692);설영훈(KAC201307659);김미옥;채성주(KAC201307844);오상진(KAC201307836);배민기(KAC201307689);성보현(KAC201887262);조진희(KAC201878347);김미경;임기현;김다예;충북연구원(KAB201900646),충청북도,No data,hbk,text,30 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229962,KMO202242347,공공간행물,영사 조력과 영사 인적불가침 간의 국제법적 관계 검토 / 황승현,영사 조력과 영사 인적불가침 간의 국제법적 관계 검토,No data,황승현,국립외교원 외교안보연구소,서울,sjk,text,29 cm,No data,kor,화학공학
NBC202229962,KMO202307001,공공간행물,"영산강·섬진강·제주권역 지역(마을)단위 물관리거버넌스 구축 / 연구책임: 김일권 ; 연구부책임자: 양덕순, 장태일 ; 공동연구진: 민현정, 김병진, 김원신, 김종일, 오재윤, 박주연, 김주경, 김명상, 고기원, 고수연, 김동현, 오홍근",영산강·섬진강·제주권역 지역(마을)단위 물관리거버넌스 구축,No data,김일권;양덕순(KAC201833345);장태일(KAC201727503);민현정;김병진;김원신;김종일;오재윤;박주연;김주경(KAC201212471);김명상;고기원;고수연;김동현;오홍근,영산강·섬진강유역물관리위원회,No data,kjk,text,30 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229962,KMO202269135,공공간행물,"영산강의 포구와 장시 : 역사민속생활문화 조사보고서 / 글: 윤경식, 변남주, 장서윤 ; 사진: 전성근 ; 영문초록 번역: 조영수",영산강의 포구와 장시,역사민속생활문화 조사보고서,윤경식;변남주(KAC201515793);장서윤;전성근;조영수,국립민속박물관,서울,ulk,text,26 cm,No data,kor,아시아
NBC202229962,KMO202239774,공공간행물,"영상분석을 통한 작물의 특성조사 기술 개발 : 첨단생산기술개발사업 2021년도 최종보고서 / 주관연구기관명: 한국전자기술연구원 ; 협동연구기관명: 에스에스엘, 모터에이드 ; 주관연구책임자: 정성환 ; 협동연구책임자: 장영원, 한경민",영상분석을 통한 작물의 특성조사 기술 개발,첨단생산기술개발사업 2021년도 최종보고서,정성환;장영원;한경민;한국전자기술연구원(KAB202200369);에스에스엘;모터에이드,농림축산식품부,No data,sjk,text,30 cm,No data,kor,"농업,농학"
NBC202234009,CNTS-00128141728,공공간행물,"영상분석을 통한 작물의 특성조사 기술 개발 [전자자료] : 첨단생산기술개발사업 2021년도 최종보고서  / 한국전자기술연구원, 에스에스엘, 모터에이드, 정성환, 장영원, 한경민",영상분석을 통한 작물의 특성조사 기술 개발,첨단생산기술개발사업 2021년도 최종보고서 ,한국전자기술연구원;에스에스엘;모터에이드;정성환;장영원;한경민,농림축산식품부,No data,sjk,text,No data,No data,kor,천문학
NBC202229962,KMO202314063,공공간행물,"영아기 집중투자 사업 평가방안 연구 / 연구책임자: 이소영 ; 공동연구진: 이지혜, 이철희",영아기 집중투자 사업 평가방안 연구,No data,이소영(KAC201404608);이지혜(KAC201215965);이철희(KAC201309869),보건복지부,No data,sjk,text,26 cm,No data,kor,"사회학,사회문제"
